"year","degree","padeg","madeg","spdeg","sex","ompop","income","rincome","speduc","maeduc","id","commute","industry","sibs","childs","age","educ","paeduc","ballot"
2012,3,3,1,1,1,2,98,98,16,12,1907,-1,0,2,3,56,16,16,2
2012,1,0,0,7,2,2,3,0,97,98,1908,-1,0,9,2,52,13,98,3
2012,1,0,1,7,2,3,10,10,97,12,1909,-1,0,5,2,39,12,5,1
2012,0,0,0,7,2,3,11,0,97,10,1910,-1,0,13,5,57,9,8,2
2012,1,0,0,7,2,1,9,0,97,98,1911,-1,0,8,1,65,12,98,1
2012,1,8,8,7,2,3,10,2,97,98,1912,-1,0,6,2,24,14,98,2
2012,0,7,0,1,2,8,7,7,14,11,1913,-1,0,7,5,43,11,97,3
2012,1,3,3,7,1,3,13,0,97,16,1914,-1,0,2,0,23,12,16,1
2012,0,0,0,7,2,3,12,0,97,9,1915,-1,0,7,4,57,9,0,2
2012,0,0,0,7,2,3,2,0,97,10,1916,-1,0,10,5,39,11,10,3
2012,0,7,0,7,2,4,4,0,97,12,1917,-1,0,30,0,21,11,97,1
2012,0,8,7,7,2,2,10,0,97,97,1918,-1,0,10,7,67,3,98,2
2012,1,8,8,7,2,1,9,0,97,98,1919,-1,0,1,2,66,12,98,1
2012,1,7,1,7,2,3,98,0,97,12,1920,-1,0,1,0,23,12,97,2
2012,1,0,0,7,2,3,12,12,97,11,1921,-1,0,4,3,41,12,11,3
2012,1,0,1,3,2,3,12,13,16,12,1922,-1,0,1,2,48,12,9,1
2012,3,1,1,0,2,4,13,13,9,12,1923,-1,0,1,2,41,16,13,2
2012,0,0,0,1,1,2,9,0,12,11,1924,-1,0,3,1,61,11,6,3
2012,1,0,0,0,2,3,11,9,9,98,1925,-1,0,3,4,56,12,98,1
2012,2,8,1,7,2,2,9,0,97,12,1926,-1,0,6,1,34,14,98,2
2012,1,0,1,7,1,2,12,12,97,12,1927,-1,0,8,2,56,12,9,1
2012,1,1,1,1,1,3,12,12,15,12,1928,-1,0,3,2,47,12,12,2
2012,0,0,0,7,2,2,11,0,97,10,1929,-1,0,9,2,44,11,98,2
2012,1,1,7,7,1,1,11,10,97,97,1930,-1,0,4,0,30,13,12,3
2012,0,7,0,1,1,2,4,0,12,11,1931,-1,0,4,4,73,11,97,2
2012,0,0,0,7,2,1,98,0,97,98,1932,-1,0,5,6,81,7,98,3
2012,4,1,1,7,2,1,12,0,97,12,1933,-1,0,7,2,70,17,12,1
2012,1,2,2,7,1,1,12,12,97,12,1934,-1,0,2,0,33,12,98,2
2012,2,3,1,7,2,2,12,7,97,12,1935,-1,0,1,0,21,14,17,3
2012,1,1,0,1,1,4,12,12,11,10,1936,-1,0,1,2,39,12,12,1
2012,4,7,1,7,1,1,12,0,97,12,1937,-1,0,1,4,65,16,97,2
2012,3,1,1,4,1,2,12,12,17,12,1938,-1,0,1,0,34,17,12,3
2012,0,0,0,0,2,2,12,0,9,98,1939,-1,0,9,4,73,10,98,3
2012,2,7,1,1,2,4,12,13,12,12,1940,-1,0,1,2,32,16,97,2
2012,1,1,4,7,2,1,9,4,97,20,1941,-1,0,3,2,44,15,9,3
2012,1,0,0,7,1,1,9,0,97,6,1942,-1,0,3,5,66,14,6,2
2012,1,1,1,7,2,2,2,2,97,11,1943,-1,0,3,1,30,12,12,3
2012,1,7,0,7,2,2,3,0,97,6,1944,-1,0,6,2,31,12,97,1
2012,1,7,0,7,1,2,10,0,97,8,1945,-1,0,6,0,21,11,97,2
2012,1,1,1,7,1,1,12,12,97,12,1946,-1,0,4,2,50,12,12,3
2012,1,1,8,7,2,2,12,12,97,98,1947,-1,0,3,1,49,12,12,2
2012,1,0,0,1,1,2,11,11,12,5,1948,-1,0,11,6,71,11,3,3
2012,1,1,1,3,1,2,98,98,12,12,1949,-1,0,12,0,53,12,12,2
2012,3,1,1,1,2,2,12,12,12,12,1950,-1,0,2,2,58,16,12,3
2012,3,1,1,7,1,1,10,10,97,12,1951,-1,0,2,0,40,20,12,2
2012,3,8,1,3,2,2,12,11,18,12,1952,-1,0,4,0,45,16,10,1
2012,2,0,1,7,2,1,12,12,97,12,1953,-1,0,6,3,62,14,3,2
2012,2,0,1,7,2,2,12,11,97,12,1954,-1,0,2,0,28,16,12,3
2012,2,7,0,7,1,1,98,0,97,8,1955,-1,0,1,2,74,14,97,2
2012,1,7,1,1,1,2,12,12,12,98,1956,-1,0,3,2,60,12,97,3
2012,3,1,1,7,1,1,12,12,97,12,1957,-1,0,6,0,42,16,12,2
2012,4,4,4,4,2,5,12,12,20,16,1958,-1,0,1,3,36,20,16,3
2012,4,0,0,2,2,3,12,12,16,8,1959,-1,0,8,1,50,19,8,1
2012,3,1,1,1,1,2,12,0,12,14,1960,-1,0,4,0,63,16,15,3
2012,1,1,1,7,2,3,12,6,97,14,1961,-1,0,3,0,20,14,13,3
2012,1,7,1,7,1,2,12,0,97,12,1962,-1,0,2,3,71,12,97,2
2012,1,7,0,7,1,3,8,6,97,8,1963,-1,0,5,3,50,14,97,1
2012,1,7,3,7,2,2,5,0,97,16,1964,-1,0,3,1,23,14,97,1
2012,4,1,1,1,2,2,12,12,15,12,1965,-1,0,3,2,65,19,13,2
2012,0,7,3,7,1,1,9,0,97,16,1966,-1,0,4,2,60,8,97,3
2012,0,1,1,0,2,3,10,0,8,12,1967,-1,0,2,4,69,9,12,2
2012,0,7,0,7,1,1,98,0,97,9,1968,-1,0,2,4,78,9,97,3
2012,0,0,8,7,2,4,1,0,97,12,1969,-1,0,6,0,25,11,0,1
2012,3,1,1,7,2,6,10,9,97,12,1970,-1,0,3,0,61,16,12,2
2012,1,7,1,7,2,1,1,0,97,12,1971,-1,0,9,0,53,13,97,3
2012,1,1,1,2,1,4,12,12,14,12,1972,-1,0,2,2,48,13,12,1
2012,1,8,8,7,2,6,10,10,97,98,1973,-1,0,3,8,37,12,12,2
2012,1,0,1,7,1,6,1,0,97,12,1974,-1,0,3,0,22,12,10,3
2014,3,7,0,7,1,1,12,12,97,9,1,-1,0,3,0,53,16,97,3
2014,3,3,2,3,2,2,12,12,16,14,2,-1,0,3,0,26,16,16,3
2014,1,7,1,7,1,1,12,0,97,12,3,-1,0,3,1,59,13,97,1
2014,3,1,1,3,2,4,12,9,16,12,4,-1,0,3,2,56,16,12,2
2014,3,0,4,1,2,2,13,0,15,17,5,-1,0,0,3,74,17,8,3
2014,3,3,1,2,2,2,12,12,14,14,6,-1,0,3,1,56,17,16,1
2014,1,0,8,0,1,2,13,13,99,98,7,-1,0,1,2,63,12,98,2
2014,4,1,1,4,1,5,12,12,20,12,8,-1,0,1,2,34,17,12,2
2014,0,7,0,7,2,4,10,0,97,9,9,-1,0,2,4,37,10,97,3
2014,2,7,0,1,2,2,12,12,12,10,10,-1,0,3,3,30,15,97,3
2014,0,0,0,0,2,5,9,0,6,0,11,-1,0,9,2,43,5,2,3
2014,0,1,1,7,1,1,9,0,97,12,12,-1,0,5,0,56,11,12,1
2014,0,0,0,7,1,1,10,0,97,8,13,-1,0,3,5,69,8,4,1
2014,1,7,1,1,2,2,11,11,11,12,14,-1,0,2,2,40,11,97,1
2014,1,1,7,7,2,3,12,12,97,97,15,-1,0,2,0,25,16,12,2
2014,1,0,1,2,1,2,12,11,14,12,16,-1,0,3,3,56,16,6,2
2014,1,8,8,7,2,3,9,12,97,12,17,-1,0,6,3,51,13,12,3
2014,1,1,1,7,1,1,12,12,97,12,18,-1,0,0,0,46,13,12,3
2014,0,7,0,1,1,2,12,11,12,9,19,-1,0,5,2,51,14,97,2
2014,0,1,1,7,2,2,7,6,97,13,20,-1,0,2,2,39,8,12,3
2014,1,3,1,7,2,3,11,11,97,12,21,-1,0,3,2,30,14,16,1
2014,0,1,1,7,2,2,98,0,97,12,22,-1,0,5,3,36,12,12,2
2014,1,0,7,7,2,4,9,0,97,97,23,-1,0,6,3,42,11,6,3
2014,1,0,7,7,1,2,12,0,97,97,24,-1,0,1,0,38,14,98,3
2014,1,1,1,7,2,3,12,12,97,12,25,-1,0,3,2,38,15,12,3
2014,4,7,2,7,2,1,1,0,97,14,26,-1,0,13,0,28,18,97,3
2014,1,3,3,7,1,1,11,11,97,16,27,-1,0,1,2,35,13,16,1
2014,3,3,0,1,1,7,12,12,12,10,28,-1,0,4,6,57,16,16,2
2014,1,0,1,1,1,2,12,12,12,12,29,-1,0,6,2,50,15,10,3
2014,3,4,4,7,1,1,12,12,97,18,30,-1,0,3,1,54,16,18,3
2014,3,0,1,3,2,2,12,0,16,12,31,-1,0,2,0,99,17,8,1
2014,3,1,0,7,2,2,12,12,97,4,32,-1,0,11,3,61,16,12,1
2014,3,1,0,7,2,1,12,13,97,10,33,-1,0,2,0,54,16,12,1
2014,3,0,0,3,1,4,13,13,16,6,34,-1,0,8,2,47,16,6,3
2014,1,0,0,3,1,3,12,0,16,8,35,-1,0,10,2,53,12,8,2
2014,1,0,1,1,2,6,98,11,12,12,36,-1,0,3,2,37,12,98,3
2014,0,0,0,7,2,4,12,8,97,5,37,-1,0,9,2,38,11,6,1
2014,1,1,1,7,1,4,12,12,97,13,38,-1,0,1,0,31,14,15,2
2014,0,7,1,7,2,1,12,98,97,12,39,-1,0,3,2,69,10,97,3
2014,3,1,1,3,1,3,12,12,16,12,40,-1,0,0,1,35,16,12,3
2014,3,1,1,2,2,2,13,13,14,14,41,-1,0,1,2,61,17,12,1
2014,2,0,0,1,1,3,12,0,12,0,42,-1,0,1,3,80,14,0,1
2014,0,0,0,7,1,2,13,0,97,10,43,-1,0,3,0,59,11,9,1
2014,1,1,1,7,1,3,13,12,97,12,44,-1,0,3,0,26,14,12,2
2014,3,1,1,7,2,1,12,12,97,12,45,-1,0,4,1,50,16,12,3
2014,1,1,1,7,2,2,12,12,97,12,46,-1,0,3,2,43,12,12,3
2014,2,1,1,7,1,1,12,12,97,12,47,-1,0,2,0,30,15,12,1
2014,1,7,0,3,1,2,12,12,16,8,48,-1,0,7,4,59,11,97,1
2014,4,1,1,3,2,2,12,12,15,10,49,-1,0,2,0,32,15,10,1
2014,1,0,1,1,1,3,12,12,15,12,50,-1,0,4,2,32,14,9,1
2014,4,4,0,4,2,3,12,12,18,10,51,-1,0,3,3,52,18,20,2
2014,3,7,3,3,1,3,12,12,16,17,52,-1,0,2,1,42,16,97,3
2014,2,0,3,4,1,2,12,12,18,16,53,-1,0,2,0,29,14,8,3
2014,1,0,0,7,2,1,12,0,97,8,54,-1,0,1,3,81,12,6,2
2014,4,1,1,4,1,2,12,12,18,12,55,-1,0,3,1,51,18,14,1
2014,3,7,4,7,2,2,6,2,97,18,56,-1,0,2,0,24,17,97,1
2014,1,3,1,7,2,1,9,0,97,12,57,-1,0,1,0,63,15,16,3
2014,4,2,1,7,2,1,12,12,97,13,58,-1,0,1,0,44,18,14,3
2014,3,7,1,7,2,1,12,12,97,12,59,-1,0,3,0,56,18,97,2
2014,3,0,0,3,2,3,12,0,16,4,60,-1,0,11,1,43,16,7,3
2014,4,4,3,7,1,1,11,11,97,16,61,-1,0,2,0,51,16,16,3
2014,3,4,3,7,2,1,11,11,97,16,62,-1,0,2,0,32,16,16,2
2014,4,3,3,4,2,2,12,12,18,16,63,-1,0,1,0,47,20,16,3
2014,4,3,1,7,2,2,12,12,97,14,64,-1,0,1,0,47,16,16,3
2014,4,4,4,4,1,2,12,12,20,20,65,-1,0,1,0,34,20,20,1
2014,4,0,0,4,1,2,12,12,16,10,66,-1,0,1,2,69,16,10,3
2014,3,1,3,4,2,3,12,12,19,16,67,-1,0,2,0,65,16,14,3
2014,4,3,1,7,1,1,12,12,97,12,68,-1,0,3,3,57,18,16,2
2014,3,3,4,7,1,2,12,0,97,19,69,-1,0,3,0,24,16,16,3
2014,1,1,1,7,1,3,12,11,97,12,70,-1,0,4,0,32,12,15,3
2014,2,0,0,7,1,2,12,0,97,5,71,-1,0,1,2,51,14,7,2
2014,4,1,0,4,2,2,12,12,20,8,72,-1,0,2,2,66,20,12,3
2014,3,2,2,3,2,2,12,12,16,14,73,-1,0,4,2,51,16,14,2
2014,3,4,1,4,1,3,13,13,18,14,74,-1,0,0,0,27,16,16,2
2014,4,2,4,1,2,4,12,12,12,16,75,-1,0,3,1,39,20,14,3
2014,4,3,4,3,2,5,12,0,17,18,76,-1,0,2,3,41,18,16,3
2014,3,4,4,3,1,2,12,12,16,16,77,-1,0,2,2,54,16,19,3
2014,3,3,1,7,2,2,12,12,97,12,78,-1,0,1,1,58,16,16,3
2014,1,1,0,2,1,4,12,0,14,12,79,-1,0,1,3,43,12,12,3
2014,0,0,0,7,2,2,11,0,97,4,80,-1,0,8,4,55,6,0,1
2014,0,7,1,1,1,2,9,8,11,11,81,-1,0,5,3,51,11,97,2
2014,0,0,0,7,2,2,1,0,97,5,82,-1,0,4,1,40,10,98,3
2014,1,7,8,7,2,2,3,0,97,11,83,-1,0,3,1,35,11,97,3
2014,0,3,1,1,1,5,1,0,12,98,84,-1,0,4,0,43,10,12,1
2014,0,7,0,7,2,4,10,0,97,11,85,-1,0,9,2,36,10,97,3
2014,0,8,7,7,2,4,9,0,97,97,86,-1,0,3,3,30,9,98,2
2014,0,1,1,7,1,1,3,0,97,98,87,-1,0,8,0,56,10,98,2
2014,3,8,0,2,1,4,12,12,14,12,88,-1,0,7,2,41,16,12,3
2014,1,7,3,7,1,4,12,12,97,16,89,-1,0,8,2,25,12,97,1
2014,2,0,1,7,2,1,12,12,97,12,90,-1,0,2,0,48,14,12,3
2014,2,7,1,7,1,1,12,12,97,12,91,-1,0,4,1,45,15,97,2
2014,1,1,0,1,2,1,11,0,12,98,92,-1,0,3,5,72,12,98,1
2014,3,4,4,3,2,2,12,12,16,20,93,-1,0,2,0,27,16,18,3
2014,0,4,7,7,2,4,12,10,97,97,94,-1,0,2,2,24,8,20,2
2014,1,1,2,7,2,3,11,0,97,16,95,-1,0,3,3,40,15,12,2
2014,2,0,1,7,2,2,12,12,97,11,96,-1,0,1,0,26,14,98,1
2014,1,0,3,7,2,2,9,0,97,12,97,-1,0,5,1,28,13,7,1
2014,1,2,1,7,2,2,12,10,97,98,98,-1,0,4,2,37,12,14,3
2014,4,7,4,9,2,2,13,13,99,18,99,-1,0,2,1,99,17,97,3
2014,0,1,0,7,1,2,98,0,97,11,100,-1,0,14,8,62,11,12,2
2014,1,1,1,7,2,2,12,12,97,12,101,-1,0,3,3,43,13,12,2
2014,4,7,4,7,1,2,12,12,97,20,102,-1,0,2,0,32,18,97,2
2014,1,8,1,7,2,1,12,12,97,98,103,-1,0,10,3,65,12,98,3
2014,3,1,1,1,2,2,12,12,14,14,104,-1,0,1,0,32,16,12,2
2014,4,1,0,1,1,1,13,13,12,12,105,-1,0,3,0,51,17,12,1
2014,3,7,2,3,1,2,12,12,16,14,106,-1,0,1,1,41,16,97,2
2014,3,3,1,7,1,1,12,0,97,12,107,-1,0,8,2,81,16,16,2
2014,3,8,0,7,2,3,12,0,97,98,108,-1,0,1,3,74,16,98,2
2014,4,4,3,4,1,4,12,12,20,16,109,-1,0,0,2,42,20,20,2
2014,3,0,0,3,1,5,13,13,16,8,110,-1,0,1,3,45,16,8,2
2014,3,1,1,7,1,4,12,0,97,12,111,-1,0,1,0,23,16,12,1
2014,1,7,0,7,1,4,11,9,97,0,112,-1,0,5,0,26,12,97,2
2014,1,7,0,4,2,2,12,12,18,10,113,-1,0,3,0,29,12,97,1
2014,1,7,0,7,1,3,12,11,97,11,114,-1,0,5,1,28,12,97,3
2014,3,0,0,1,2,2,10,0,12,6,115,-1,0,8,1,60,16,98,1
2014,4,3,3,7,2,1,12,12,97,16,116,-1,0,5,0,35,18,16,2
2014,3,7,1,3,2,5,12,0,16,10,117,-1,0,2,3,38,16,97,2
2014,3,1,7,7,1,2,12,12,97,97,118,-1,0,3,0,30,16,12,1
2014,4,7,2,4,1,2,12,12,18,14,119,-1,0,3,0,44,20,97,1
2014,3,1,1,7,2,1,12,12,97,12,120,-1,0,4,0,58,16,12,1
2014,3,3,1,7,1,1,8,0,97,12,121,-1,0,3,0,41,16,16,3
2014,4,1,1,7,2,1,12,0,97,12,122,-1,0,1,0,61,18,12,3
2014,3,3,3,7,2,1,12,11,97,16,123,-1,0,2,1,56,16,16,3
2014,4,1,0,7,2,1,12,0,97,8,124,-1,0,8,1,79,16,12,2
2014,1,1,1,7,1,1,12,12,97,14,125,-1,0,1,0,32,14,12,3
2014,4,1,8,7,2,1,12,0,97,98,126,-1,0,2,0,68,19,14,1
2014,1,1,1,7,2,1,12,0,97,12,127,-1,0,1,2,89,15,98,3
2014,4,4,3,4,1,2,12,12,19,16,128,-1,0,1,0,38,20,20,3
2014,2,1,2,7,2,1,12,12,97,14,129,-1,0,4,0,29,16,12,1
2014,4,7,0,7,1,3,12,0,97,7,130,-1,0,6,3,77,17,97,1
2014,1,8,1,7,1,2,12,11,97,12,131,-1,0,4,1,47,13,12,3
2014,3,7,0,2,1,4,12,12,14,5,132,-1,0,8,4,53,16,97,2
2014,1,8,1,7,2,1,12,12,97,12,133,-1,0,0,0,54,14,10,1
2014,4,7,2,7,2,1,12,12,97,14,134,-1,0,3,3,64,18,97,3
2014,3,7,0,7,2,1,98,0,97,6,135,-1,0,7,4,62,16,97,2
2014,4,2,3,7,2,1,12,12,97,16,136,-1,0,3,0,30,20,14,1
2014,4,0,1,3,1,2,12,12,18,9,137,-1,0,1,2,61,20,9,1
2014,3,4,3,7,1,1,9,0,97,16,138,-1,0,2,2,63,16,12,1
2014,4,1,0,4,1,3,12,12,19,6,139,-1,0,1,1,41,20,12,1
2014,3,4,4,3,2,2,12,12,16,18,140,-1,0,1,2,57,16,18,1
2014,1,0,0,7,2,4,12,9,97,8,141,-1,0,3,0,29,14,8,2
2014,4,1,2,4,1,4,12,12,19,14,142,-1,0,2,2,40,20,12,3
2014,1,7,1,7,1,2,12,11,97,13,143,-1,0,4,0,21,14,97,2
2014,1,3,1,1,1,2,12,12,12,12,144,-1,0,3,6,55,12,16,3
2014,1,0,0,7,2,3,98,0,97,5,145,-1,0,6,4,81,15,7,3
2014,4,3,1,4,2,3,12,12,17,13,146,-1,0,1,2,38,17,16,3
2014,1,1,4,7,1,2,12,8,97,20,147,-1,0,2,2,37,12,12,3
2014,4,3,1,4,2,2,12,0,18,12,148,-1,0,2,2,45,18,16,3
2014,3,1,1,7,2,1,12,12,97,12,149,-1,0,0,0,37,16,12,2
2014,4,1,1,7,1,1,13,13,97,12,150,-1,0,5,3,55,16,14,2
2014,3,0,1,7,2,1,12,9,97,12,151,-1,0,6,2,74,16,8,3
2014,3,0,0,7,2,1,98,0,97,9,152,-1,0,1,0,84,20,10,3
2014,1,1,1,1,1,1,12,12,13,12,153,-1,0,0,5,54,14,14,3
2014,1,3,3,7,1,3,98,6,97,16,154,-1,0,2,1,23,13,16,1
2014,0,0,0,0,2,3,10,4,5,3,155,-1,0,6,1,25,6,2,2
2014,1,1,1,7,2,1,10,0,97,12,156,-1,0,1,2,81,14,12,2
2014,2,0,0,1,1,3,12,12,12,10,157,-1,0,4,1,48,14,98,1
2014,1,1,1,7,1,2,10,0,97,12,158,-1,0,2,0,46,12,12,1
2014,0,0,0,0,1,5,12,12,6,0,159,-1,0,7,6,51,6,6,3
2014,2,3,1,7,2,1,10,0,97,12,160,-1,0,6,0,86,14,16,2
2014,0,0,0,1,1,3,12,12,13,2,161,-1,0,8,2,54,10,2,3
2014,2,1,1,7,2,1,12,12,97,12,162,-1,0,99,0,45,14,13,2
2014,4,7,0,7,2,1,12,0,97,6,163,-1,0,0,3,75,18,97,3
2014,1,7,1,7,1,2,12,12,97,14,164,-1,0,0,0,23,14,97,2
2014,1,0,0,7,2,1,12,12,97,6,165,-1,0,5,1,63,13,8,3
2014,1,0,0,7,2,1,9,0,97,8,166,-1,0,1,5,82,12,98,3
2014,2,1,0,7,2,3,12,0,97,10,167,-1,0,3,3,50,14,12,1
2014,4,1,1,7,1,2,12,0,97,12,168,-1,0,5,4,83,18,12,2
2014,4,3,1,3,1,2,13,0,17,12,169,-1,0,1,0,67,19,16,2
2014,1,7,0,3,2,2,12,0,16,9,170,-1,0,7,2,84,13,97,2
2014,3,1,1,7,2,2,9,1,97,12,171,-1,0,2,1,59,16,12,3
2014,4,3,3,7,2,1,12,12,97,16,172,-1,0,3,0,45,20,16,3
2014,2,1,1,1,1,3,12,12,13,12,173,-1,0,2,0,55,14,12,3
2014,4,3,3,7,2,2,6,0,97,16,174,-1,0,2,1,62,17,16,1
2014,1,1,0,7,2,1,9,0,97,98,175,-1,0,4,3,77,12,12,1
2014,3,1,1,7,1,1,12,12,97,12,176,-1,0,3,0,46,16,10,1
2014,1,8,1,7,1,2,12,0,97,12,177,-1,0,0,1,59,15,98,3
2014,1,0,1,7,2,2,12,3,97,12,178,-1,0,4,0,20,12,11,3
2014,4,7,3,7,1,1,12,12,97,16,179,-1,0,0,7,63,18,97,3
2014,4,3,3,7,2,1,12,9,97,16,180,-1,0,2,0,71,16,16,1
2014,1,7,1,7,1,1,12,12,97,10,181,-1,0,2,0,37,14,97,2
2014,0,7,0,0,2,5,12,0,9,3,182,-1,0,3,3,27,12,97,2
2014,1,7,0,0,2,2,12,0,8,9,183,-1,0,3,2,26,12,97,3
2014,1,7,1,7,1,2,12,3,97,9,184,-1,0,3,1,46,12,97,1
2014,0,0,0,7,2,4,12,0,97,0,185,-1,0,5,4,56,3,3,1
2014,1,7,0,7,2,5,12,12,97,6,186,-1,0,1,1,45,14,97,3
2014,1,0,0,7,1,1,12,12,97,6,187,-1,0,11,2,62,12,9,2
2014,1,7,1,7,1,2,98,0,97,14,188,-1,0,4,0,24,11,97,2
2014,3,3,0,7,1,1,12,12,97,8,189,-1,0,5,4,48,16,16,1
2014,1,7,0,7,1,2,12,12,97,9,190,-1,0,1,0,31,14,97,3
2014,3,3,3,7,1,1,12,12,97,16,191,-1,0,5,0,37,16,16,3
2014,1,1,1,7,2,3,11,11,97,12,192,-1,0,5,2,35,12,12,2
2014,1,1,0,7,2,4,12,0,97,6,193,-1,0,5,2,26,12,12,3
2014,0,7,0,0,2,2,6,6,9,0,194,-1,0,2,1,54,10,97,3
2014,1,3,7,7,2,2,12,12,97,97,195,-1,0,2,1,36,13,18,2
2014,1,0,0,0,2,2,9,0,8,8,196,-1,0,10,4,79,12,3,3
2014,0,0,0,7,2,2,9,0,97,10,197,-1,0,7,5,78,11,10,2
2014,1,2,1,7,1,3,11,11,97,12,198,-1,0,6,0,27,12,14,3
2014,1,0,1,7,2,4,98,6,97,10,199,-1,0,1,0,20,14,98,2
2014,1,7,1,1,1,4,12,12,12,12,200,-1,0,1,2,41,12,97,3
2014,1,3,3,7,1,2,12,0,97,16201,-1,0,3,0,63,12,17,3,NA
2014,1,7,2,7,1,3,12,9,97,12,202,-1,0,2,0,25,13,97,3
2014,1,0,0,1,2,5,9,0,12,6,203,-1,0,6,2,32,12,3,2
2014,0,8,1,7,2,3,8,0,97,12,204,-1,0,8,2,34,5,98,1
2014,3,3,1,3,1,4,12,12,16,16,205,-1,0,2,2,46,16,18,1
2014,0,0,0,0,1,7,12,11,7,0,206,-1,0,7,4,50,9,0,2
2014,1,0,0,7,2,3,12,12,97,4,207,-1,0,4,3,34,11,3,1
2014,0,1,1,7,2,5,5,0,97,14,208,-1,0,10,3,22,11,16,3
2014,0,7,0,1,1,4,12,12,12,4,209,-1,0,3,2,35,6,97,2
2014,0,0,0,1,2,5,11,0,14,2,210,-1,0,10,3,41,6,1,2
2014,0,0,0,0,2,3,11,8,3,4,211,-1,0,9,3,53,3,0,1
2014,0,0,0,0,2,2,10,0,0,0,212,-1,0,13,4,54,6,6,1
2014,1,0,1,7,2,1,13,13,97,20,213,-1,0,8,0,50,20,9,3
2014,1,1,0,1,2,5,12,7,12,7,214,-1,0,16,3,38,13,12,2
2014,0,0,0,0,2,6,12,11,9,9,215,-1,0,5,4,35,11,9,2
2014,1,7,3,7,1,5,9,0,97,16,216,-1,0,5,0,19,12,97,3
2014,0,0,0,0,1,5,98,0,3,0,217,-1,0,12,4,56,9,2,3
2014,1,7,1,3,1,4,12,12,19,14,218,-1,0,1,2,46,16,97,3
2014,0,0,0,0,2,2,12,0,0,0,219,-1,0,17,2,68,2,0,2
2014,1,1,3,7,2,2,12,12,97,16,220,-1,0,3,0,41,14,14,1
2014,0,1,1,1,1,2,13,13,13,12,221,-1,0,3,2,29,12,12,3
2014,1,7,3,1,2,2,11,9,12,16,222,-1,0,2,0,61,14,97,2
2014,1,3,2,3,1,2,12,10,17,14,223,-1,0,1,0,56,16,16,1
2014,1,1,1,7,2,1,11,0,97,12,224,-1,0,9,2,33,12,12,2
2014,3,4,1,7,2,4,12,12,97,12,225,-1,0,1,0,24,16,16,2
2014,1,0,0,3,1,2,12,11,16,9,226,-1,0,1,0,69,14,9,2
2014,4,8,1,4,1,2,12,12,20,12,227,-1,0,3,2,61,17,12,1
2014,1,0,0,7,2,1,8,0,97,8,228,-1,0,4,0,78,13,8,3
2014,1,0,8,7,1,1,9,9,97,98,229,-1,0,5,1,43,12,98,3
2014,0,7,8,7,1,1,3,0,97,98,230,-1,0,1,2,52,11,97,2
2014,1,1,1,7,1,1,2,0,97,12,231,-1,0,2,0,59,12,12,3
2014,4,3,3,7,1,2,12,12,97,16,232,-1,0,2,0,69,20,16,2
2014,2,3,3,3,1,2,12,0,16,16,233,-1,0,3,1,37,14,16,3
2014,3,1,1,1,2,1,12,12,13,12,234,-1,0,2,1,41,16,12,3
2014,3,3,3,7,2,1,2,0,97,16,235,-1,0,2,2,59,16,16,1
2014,1,1,1,7,2,4,10,10,97,14,236,-1,0,2,0,23,15,12,3
2014,1,1,1,7,1,3,12,0,97,12,237,-1,0,2,0,19,12,12,2
2014,3,1,2,7,2,2,12,10,97,14,238,-1,0,3,0,30,16,12,1
2014,0,0,0,0,2,2,13,0,0,0,239,-1,0,2,6,75,10,0,1
2014,0,7,0,7,2,3,98,13,97,0,240,-1,0,14,2,46,5,97,1
2014,1,0,0,7,1,5,12,0,97,8,241,-1,0,3,0,19,12,8,1
2014,4,1,1,7,2,1,12,12,97,12,242,-1,0,1,1,51,18,12,2
2014,4,1,1,4,2,2,12,12,18,12,243,-1,0,2,2,61,19,12,2
2014,1,0,0,1,2,3,12,12,12,6,244,-1,0,7,3,45,13,0,2
2014,0,0,0,0,1,5,12,12,4,0,245,-1,0,10,3,58,2,0,3
2014,0,0,0,0,2,4,98,0,6,9,246,-1,0,11,8,79,7,2,2
2014,3,1,0,4,2,2,11,0,18,0,247,-1,0,3,4,75,16,14,3
2014,1,1,1,7,1,1,10,0,97,12,248,-1,0,4,4,89,12,12,1
2014,1,7,8,7,2,3,11,11,97,98,249,-1,0,4,2,41,12,97,1
2014,3,8,1,3,1,2,13,13,16,12,250,-1,0,1,0,32,16,12,1
2014,3,4,1,4,2,3,12,12,20,12,251,-1,0,4,2,58,16,18,2
2014,3,1,1,1,1,2,12,12,12,12,252,-1,0,1,3,72,16,12,1
2014,2,1,1,7,2,1,12,0,97,12,253,-1,0,2,2,66,14,12,1
2014,1,7,0,7,2,3,9,0,97,99,254,-1,0,4,0,21,14,97,2
2014,1,1,1,7,2,2,12,0,97,12,255,-1,0,1,1,45,12,12,3
2014,1,8,1,1,1,2,12,12,98,98,256,-1,0,5,0,58,13,98,2
2014,1,1,1,1,2,4,12,2,12,12,257,-1,0,4,2,50,12,12,2
2014,4,4,3,7,2,1,1,0,97,16,258,-1,0,3,1,55,20,18,2
2014,2,4,4,7,1,5,12,12,97,20,259,-1,0,2,1,43,14,18,2
2014,1,4,1,1,2,3,12,0,16,14,260,-1,0,3,1,31,13,20,2
2014,1,1,1,7,2,2,12,0,97,12,261,-1,0,8,1,30,13,12,2
