age,balance,day,duration,campaign,pdays,previous,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_primary,education_secondary,education_tertiary,marital_divorced,marital_married,marital_single,housing_no,housing_yes,loan_no,loan_yes,default_no,default_yes,poutcome_failure,poutcome_success,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,y
31,530,18,4.18,2,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,8629,21,15.95,1,184,2,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,11,20,2.58,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30,99,14,1.55,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44,0,18,3.42,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54,0,30,8.67,3,-1,0,92.16,1.2,2.859,4870.5,92.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37,952,16,8.93,1,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32,-489,18,1.55,1,180,3,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,130,30,3.23,3,-1,0,92.16,1.2,2.859,4870.5,92.16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44,3674,26,2.03,3,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,1319,30,0.62,2,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34,0,22,2.93,1,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
37,5768,18,4.95,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,10,17,1.9,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36,185,15,2.27,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,409,9,9.4,5,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
49,3620,4,5.77,2,-1,0,-36.4,1.1,4.857,5191.0,93.994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26,619,14,12.0,1,352,1,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,1660,4,10.7,1,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
30,0,10,23.32,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
25,425,27,1.67,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,819,14,1.7,14,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,185,28,0.43,4,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31,-1038,16,4.25,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37,430,27,2.57,4,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
41,28,11,0.82,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,171,27,1.35,3,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,3839,18,1.67,2,189,1,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,147,21,2.23,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,119,4,0.33,5,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,51,17,21.98,5,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
58,2764,17,3.92,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0,16,1.45,5,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39,4692,19,3.57,2,174,2,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39,0,17,5.02,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
41,1316,30,2.12,3,-1,0,-47.1,-1.8,1.498,5099.1,93.075,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41,386,29,2.08,1,-1,0,92.16,1.2,2.859,4870.5,92.16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
42,580,22,1.12,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31,1510,28,1.23,14,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43,1819,14,0.68,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
37,1236,29,5.0,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,6791,29,2.73,23,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32,462,21,4.2,1,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49,673,19,8.35,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22,344,18,5.78,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
47,179,18,0.92,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46,-27,6,4.82,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,488,19,1.0,3,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56,751,19,1.42,5,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
56,699,20,3.22,1,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,-403,23,2.33,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,0,15,0.38,8,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,5,11,2.1,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
42,976,18,1.15,7,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,5569,2,3.93,1,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
45,0,15,8.88,3,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
31,18,8,1.37,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,428,7,1.55,1,363,1,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,48,17,9.85,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57,7162,17,1.38,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38,1027,15,0.2,5,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,22,21.47,3,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
47,209,27,1.28,6,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,28,6,2.25,2,289,1,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,223,22,8.9,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,-2,27,0.95,6,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
34,4,20,0.92,4,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
77,680,25,1.72,3,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,328,22,10.9,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
36,112,15,1.38,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,100,6,2.53,4,344,2,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,57,22,3.53,11,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
33,369,25,1.38,1,92,3,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,1585,8,3.05,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75,46,2,4.9,1,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40,5,15,1.95,3,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
43,186,31,0.53,21,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49,0,21,3.63,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,28,21,2.92,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,786,6,2.73,5,-1,0,-36.4,1.1,4.857,5191.0,93.994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51,4143,19,2.85,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,1857,13,4.92,4,187,6,-47.1,-1.8,1.498,5099.1,93.075,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
90,1,13,2.53,3,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
29,204,5,5.12,2,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,419,12,2.03,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49,687,18,1.08,6,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
59,1729,30,1.98,1,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34,980,8,4.05,1,348,3,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,97,11,2.82,2,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1996,15,1.2,2,178,1,-36.4,1.1,4.857,5191.0,93.994,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,1867,24,2.4,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32,553,22,1.2,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1252,8,5.32,4,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80,1468,13,5.5,3,-1,0,92.16,1.2,2.859,4870.5,92.16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
53,65,17,2.97,1,-1,0,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,4965,6,3.7,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0,30,2.05,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,-1,29,1.87,6,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1234,24,3.08,6,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,123,8,3.63,3,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35,86,31,2.13,2,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1265,17,1.97,1,164,3,-42.0,-0.1,4.733,5195.8,93.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,1242,6,6.4,6,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49,1843,25,4.48,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,436,13,9.45,1,595,2,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,1473,4,0.72,1,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,157,18,1.83,1,182,1,-42.0,-0.1,4.733,5195.8,93.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,175,5,4.5,2,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
34,5284,29,3.3,5,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33,139,8,9.13,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,1047,18,1.38,3,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
30,2,27,0.32,21,-1,0,-36.1,1.4,4.97,5228.1,93.444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,632,5,4.13,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26,-930,14,13.1,1,-1,0,-36.4,1.1,4.857,5191.0,93.994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
56,14,16,3.98,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35,704,21,2.73,1,-1,0,-47.1,-1.8,1.498,5099.1,93.075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
33,640,24,5.3,1,-1,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42,292,11,3.7,3,-1,0,-36.4,1.1,4.857,5191.0,93.994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54,542,6,0.8,5,-1,0,92.111,1.1,2.77,4851.0,92.111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
